"id","latitude","longitude","geohash","music_file_name"
961,"55.81682842136975","37.97621753998779","ucgj81jkw4bn","music28.mp3"
962,"55.52960060665466","37.411382268306","ucfegkf5k7u6","music29.mp3"
963,"56.03258786340562","37.292248820229226","ucfwb87mkrkn","music30.mp3"
964,"55.88441658290407","37.55016212564038","ucftymrnq4q3","music31.mp3"
965,"55.90271086916314","37.53122874916682","ucfwn0c2vh8e","music32.mp3"
966,"55.80195786712147","37.52332868227629","ucftmy7tuyvu","music33.mp3"
967,"55.94733444501971","37.741696558088854","ucfy6bfsv709","music34.mp3"
968,"56.00965895558541","37.36143163474762","ucfwdhjzbmnt","music35.mp3"
969,"56.061350060727804","37.14221399997104","ucfqvjwjh345","music36.mp3"
970,"55.841177517337776","38.093964317648016","ucgjdve4mtyw","music37.mp3"
971,"55.77822385691301","37.824537345229075","ucfvkdngxwe3","music38.mp3"
972,"56.0684710116729","37.29897565784612","ucfwbybq90s1","music39.mp3"
973,"56.132924808861475","37.772274488845504","ucfz7d8vvz95","music40.mp3"
974,"55.391305660366434","37.62827491862304","ucfg078jdrg2","music41.mp3"
975,"55.53390672588619","37.49370327327858","ucfevjwh6we3","music42.mp3"
976,"55.42776203442895","37.813485723152965","ucfgk6qfn5dx","music43.mp3"
977,"55.472083800923286","37.265355860985004","ucf7xfru39zm","music44.mp3"
978,"55.555177151703916","37.20077530277596","ucfkn98b2gss","music45.mp3"
979,"56.03901529984146","37.51043203880934","ucfwv9d6bmt7","music46.mp3"
980,"56.11543119293296","37.560471483352096","ucfxnxw8n6t3","music47.mp3"
981,"55.82145162122083","37.77223285132917","ucfve9bzsbf1","music48.mp3"
982,"55.50891033444905","37.79366215755169","ucfgu10db4v5","music49.mp3"
983,"55.70042709742906","37.62679985862905","ucfub5yyxbpm","music50.mp3"
984,"55.686016624404395","37.75087206469396","ucfug136e1fk","music51.mp3"
985,"55.60900986111581","37.624778183167386","ucfu25m9byu0","music52.mp3"
986,"55.45701120942679","37.48795964507993","ucfemp9usb0t","music53.mp3"
987,"56.09778943571292","37.99565901597122","ucgp0s7971bu","music54.mp3"
988,"55.84197156813348","37.86945726810656","ucfvttxxn3cz","music55.mp3"
989,"55.73338138201617","38.02591119268784","ucgj13cw7zq3","music56.mp3"
990,"56.10572303016519","37.646183392082506","ucfz0ttpe8uf","music57.mp3"
991,"55.746186931373515","37.42475552109016","ucft5s7ch42m","music58.mp3"
992,"55.86901225742906","37.823580388169525","ucfvudwk969x","music59.mp3"
993,"56.115826003351934","37.952245742653474","ucfzpxefrkjs","music60.mp3"
994,"55.632220440156956","37.98874736224976","ucgh2rw91vx1","music61.mp3"
995,"56.013412563973574","37.542316557210086","ucfwwkcmz2uh","music62.mp3"
996,"55.95544412849147","37.29186919542876","ucfw2d7h5dc1","music63.mp3"
997,"56.11039163593336","37.18848869788219","ucfrnnxfdx55","music64.mp3"
998,"55.5150437300438","37.25055243362594","ucf7zdjn8f1p","music65.mp3"
999,"55.43753551033019","37.40264715615534","ucfe7h5g0ceh","music66.mp3"
1000,"55.48454925921291","37.68165783141993","ucfg9kwuym8s","music67.mp3"
1001,"55.705735815829115","37.89827976075268","ucfuykutmvv9","music68.mp3"
1002,"55.86037874773023","37.72739043425773","ucfvf904rcm6","music69.mp3"
1003,"55.81714035983287","37.82823934361735","ucfvsc1wmv5e","music70.mp3"
1004,"55.65840078106818","37.60986116915948","ucfsxu69tmcj","music71.mp3"
1005,"56.05303754975315","38.01566286999459","ucgnch4ht5sc","music72.mp3"
1006,"55.85961834324681","37.775891055692306","ucfvg8gtf59f","music73.mp3"
1007,"55.931572075237476","37.25803035247857","ucfqpy43p09p","music74.mp3"
1008,"55.64851278146717","37.690773698997695","ucfu9dt84dtu","music75.mp3"
1009,"55.86637656451807","37.59713575743776","ucftzd1mhz2m","music76.mp3"
1010,"56.0169751349331","37.2467674659419","ucfqxtd6894b","music77.mp3"
1011,"55.395402988033624","37.48390382221164","ucfehuqvw786","music78.mp3"
1012,"55.56135625499292","37.25104518638","ucfkpdtkk788","music79.mp3"
1013,"56.06979377689684","37.67063360553488","ucfycpnyjrhk","music80.mp3"
1014,"55.93895587795566","37.90082427130854","ucfynrqs11nv","music81.mp3"
1015,"55.5383090612635","37.76306148278509","ucfggq6np55w","music82.mp3"
1016,"55.53114537368909","37.36148969030484","ucfefjju3gcc","music83.mp3"
1017,"56.04959593082643","37.56128555685173","ucfwyex293ur","music84.mp3"
1018,"55.3959547695742","37.79521222932969","ucfghh98u62v","music85.mp3"
1019,"55.6894861001068","37.84347924308232","ucfuv1uybbxk","music86.mp3"
1020,"56.08150207849814","37.47947885141105","ucfxhc7drjsy","music87.mp3"
1021,"55.79797021267665","37.709505046762686","ucfv6jenxpsc","music88.mp3"
1022,"55.86170008672982","37.48486923558002","ucftucr9uz8k","music89.mp3"
1023,"55.36846122154337","37.41417456754614","ucfdgrs0tmq8","music90.mp3"
1024,"56.03548805307177","37.1424500599832","ucfqv0yq3u44","music91.mp3"
1025,"56.045247868778226","37.297553533415126","ucfwbdxppzrt","music92.mp3"
1026,"55.46010522938715","37.29298855530109","ucfe885yt8gw","music93.mp3"
1027,"55.441811552664205","37.222631605777316","ucf7rhbeynvb","music94.mp3"
1028,"55.556106252900285","37.969175698473215","ucgh018mcbv6","music95.mp3"
1029,"55.516950751381394","37.666540098969506","ucfgc4ectvxy","music96.mp3"
1030,"55.839632974094485","37.24588591926714","ucfmxt39kn13","music97.mp3"
1031,"55.92820117820565","37.710489245422245","ucfy4j7vqh6g","music98.mp3"
1032,"55.837367289280735","37.18777418972023","ucfmwhzk1zwn","music99.mp3"
1033,"55.55819604046772","37.473313887889596","ucfshdp1zw2h","music100.mp3"
1034,"55.60647831214754","37.262130624033524","ucfkrfv7nwf7","music101.mp3"
1035,"55.85963752189727","37.633525108338276","ucfvb2gvuxnj","music102.mp3"
1036,"56.1253815984172","37.333683855725","ucfx393d1ckq","music103.mp3"
1037,"55.373368930076005","37.85099301867964","ucfgj26m2045","music104.mp3"
1038,"56.11720847717356","38.00599797140039","ucgp0zg47vy5","music105.mp3"
1039,"55.76167745990306","37.96796269820083","ucfvpzp7mdhf","music106.mp3"
1040,"55.663279321688236","37.27759436474221","ucfs8m0wngm4","music107.mp3"
1041,"55.655676852014494","37.18377104368366","ucfkw5u3udjk","music108.mp3"
1042,"56.115909869083175","38.00221955679388","ucgp0z86ggu9","music109.mp3"
1043,"56.01643892930347","37.337868618918016","ucfw9tkx7mh9","music110.mp3"
1044,"55.913726178388465","37.47317262180539","ucfwhdz1h4n8","music111.mp3"
1045,"55.37504777610249","37.16937320251996","ucf7jb9zj1j6","music112.mp3"
1046,"55.56294332842556","37.83159884662975","ucfuhfujs5ke","music113.mp3"
1047,"56.0846499321891","37.58124613678596","ucfxp1vuf880","music114.mp3"
1048,"55.523090646419305","37.487862022551845","ucfev59v6qrb","music115.mp3"
1049,"55.85486539763776","37.766475744130716","ucfvg2hdntt6","music116.mp3"
1050,"55.85394975136388","37.80183629153526","ucfvspykyduh","music117.mp3"
1051,"55.60581249149731","37.88477923314143","ucfuq4dz76dz","music118.mp3"
1052,"56.0191693288917","37.637037399341224","ucfy8myrqd11","music119.mp3"
1053,"55.9214380809174","37.241118414130604","ucfqpknjuzwe","music120.mp3"
1054,"55.5051234538117","37.78302282538713","ucfggb2ub0zy","music121.mp3"
1055,"55.445067561429596","37.49822489145445","ucfemm3qgvxn","music122.mp3"
1056,"55.713974302852016","37.81376751168033","ucfuuqrjktsd","music123.mp3"
1057,"55.51555388332887","38.053900599579976","ucg5cfq181kf","music124.mp3"
1058,"55.46886201509485","37.47638732894003","ucfescc3x17f","music125.mp3"
1059,"55.83427586093003","37.97097397108502","ucgj8h3d5z6k","music126.mp3"
1060,"55.57946623393429","38.00532621412813","ucgh0vftu73n","music127.mp3"
1061,"55.55825460460145","37.47598717591106","ucfshf14mc33","music128.mp3"
1062,"55.5787814309003","38.09399677698231","ucgh4vg1y7yc","music129.mp3"
1063,"55.62402840460168","37.20485437094959","ucfkqw59ryqj","music130.mp3"
1064,"55.825031092136804","37.20678955404425","ucfmwdthmh11","music131.mp3"
1065,"55.72444442864875","37.4875069295677","ucftj03d6jr4","music132.mp3"
1066,"55.731269560884726","38.06655331572702","ucgj41x4nvxk","music133.mp3"
1067,"55.92540959923747","37.32951260657824","ucfw1kyt0eyn","music134.mp3"
1068,"55.7311202145123","37.88971377743782","ucfvn1w3q3f3","music135.mp3"
1069,"55.38809746923775","38.0180533684113","ucg5155ghcer","music136.mp3"
1070,"55.58910056448404","37.66222924800471","ucfu1p8vcx3t","music137.mp3"
1071,"55.9526989392088","37.55626392205891","ucfwq9gsh7h4","music138.mp3"
1072,"55.546796343205685","37.419395849519965","ucfegrzzx17f","music139.mp3"
1073,"55.501798639896236","38.11623311313429","ucg5erg3kt5m","music140.mp3"
1074,"55.73113289179864","37.69174284553386","ucfv19w33k0m","music141.mp3"
1075,"55.61926271859526","37.994565595042396","ucgh2t4v9w19","music142.mp3"
1076,"55.580728447768614","37.19835389549738","ucfknqpj0qxp","music143.mp3"
1077,"55.90266504740031","37.77595724778335","ucfy58g8es56","music144.mp3"
1078,"55.99019179858384","37.980964702510605","ucgn828ys85z","music145.mp3"
1079,"55.931043934252315","37.431027121318024","ucfw5vbmynkb","music146.mp3"
1080,"55.54448234598996","37.39680439002458","ucfefzxd09yr","music147.mp3"
1081,"56.00512417884424","37.175128246937305","ucfqtgqj7rbd","music148.mp3"
1082,"56.143749990214154","37.13438468025588","ucfrmh8mjcs4","music149.mp3"
1083,"55.41842507541518","37.99714697111363","ucg528setxnq","music150.mp3"
1084,"55.967582588649314","37.540795243304416","ucfwqk86gctf","music151.mp3"
1085,"55.4315281449807","37.15059766821456","ucf7m7h0p9v3","music152.mp3"
1086,"55.64967702423286","37.33477783263971","ucfs9ddqg7sj","music153.mp3"
1087,"55.901218081377415","37.80807916077216","ucfyh2e00n74","music154.mp3"
1088,"55.37022471822876","38.049685827323614","ucg4czffvyn0","music155.mp3"
1089,"56.15216790330151","37.680027530948365","ucfz3qjy06bb","music156.mp3"
1090,"55.94715366665136","37.29714432168036","ucfw28ygy3qe","music157.mp3"
1091,"55.910164520369136","37.981438307080865","ucgn061hrdj4","music158.mp3"
1092,"55.368268409993","37.99570007268311","ucg4bx7xecr6","music159.mp3"
1093,"56.03854742367016","37.12665309741332","ucfqucdb1wrh","music160.mp3"
1094,"55.53589622443099","37.79874217257765","ucfgunh0n92v","music161.mp3"
1095,"55.86048068496245","37.644417201218786","ucfvb95ffkrf","music162.mp3"
1096,"55.49238082090645","37.34724974374099","ucfe9y56tcxc","music163.mp3"
1097,"56.13418607004742","37.89934905393136","ucfzq6vmqfdy","music164.mp3"
1098,"55.50200586806754","37.79332324485514","ucfgspb687b3","music165.mp3"
1099,"55.6020607178974","37.52410570578282","ucfsmfh1rp35","music166.mp3"
1100,"55.86699645083869","38.03138680285363","ucgjc6m8gdcq","music167.mp3"
1101,"56.065223230067","37.78755526061532","ucfygyk59g57","music168.mp3"
1102,"55.5416043874206","38.107600302843515","ucg5gpj173qr","music169.mp3"
1103,"55.45870449814371","38.0408291916026","ucg53xuqref4","music170.mp3"
1104,"56.009595266236346","38.11596257472261","ucgnek5pw339","music171.mp3"
1105,"55.60809525234778","37.651716098219715","ucfu2g1hss63","music172.mp3"
1106,"55.965797603337535","37.87895643200577","ucfymuq87sv4","music173.mp3"
1107,"55.848757230178364","37.14766334200172","ucfmtqfne6cm","music174.mp3"
1108,"56.141166644227695","37.90410397324305","ucfzqs0vvxur","music175.mp3"
1109,"55.72572239606779","37.577738111844866","ucftp0e3bg86","music176.mp3"
1110,"55.96833871308044","37.96973055309653","ucgn2h8xnye0","music177.mp3"
1111,"55.535209124475806","37.46997898710067","ucfeutuu1c36","music178.mp3"
1112,"55.453973690091495","37.93244995473118","ucfgrpjdf1uw","music179.mp3"
1113,"55.479637812650694","37.94763456139066","ucfgxeb87fp4","music180.mp3"
1114,"55.60370247703832","37.72246891992588","ucfu66kej1rt","music181.mp3"
1115,"55.64304408356089","37.74838035596633","ucfudcx81p0q","music182.mp3"
1116,"55.58882647981194","37.40421333763953","ucfs5psumk6f","music183.mp3"
1117,"55.590512686094506","38.07244668940333","ucgh4rgw0q9u","music184.mp3"
1118,"55.653038778893254","37.78709919724114","ucfueg7drnr7","music185.mp3"
1119,"55.614619701461606","37.867661618705625","ucfumsq6skx0","music186.mp3"
1120,"55.432643568812765","37.47595160665224","ucfekg1nscwy","music187.mp3"
1121,"55.85397690262628","37.16718610672844","ucfmtzbkfpyw","music188.mp3"
1122,"55.43433980519766","37.68122628037508","ucfg37w8kjyv","music189.mp3"
1123,"55.73582601740307","38.11294714533352","ucgj563h8p10","music190.mp3"
1124,"55.67583778434813","37.73403568652125","ucfudxmp6b2k","music191.mp3"
1125,"56.036132264662605","37.59733089995076","ucfwz91d1k1v","music192.mp3"
1126,"55.80187182629809","38.09119368809929","ucgj6y3jmnue","music193.mp3"
1127,"55.88037817048939","37.28022618325375","ucftbkdwu1rr","music194.mp3"
1128,"55.928208897660376","37.30319398473323","ucfw0v7m7mv3","music195.mp3"
1129,"55.95294376422354","37.40740153856852","ucfw71zjx8sn","music196.mp3"
1130,"55.521501257038246","37.66057142691143","ucfgbgrs4vvr","music197.mp3"
1131,"55.91568224392011","37.36746693550879","ucfw474hmndu","music198.mp3"
1132,"55.78729951778349","37.139704966671324","ucfmm5u29f7h","music199.mp3"
1133,"55.416272797515404","37.81276272230121","ucfgk2nrjjzr","music200.mp3"
1134,"55.791872363660886","37.51961249700364","ucftmu8gnqff","music201.mp3"
1135,"55.66158149509365","38.01364377354341","ucgh9hbsnng4","music202.mp3"
1136,"55.88622275649709","37.89897473522944","ucfvymv0y55b","music203.mp3"
1137,"55.86578267030804","37.32531586971155","ucftc653ybsw","music204.mp3"
1138,"55.571619541515005","37.23474484778893","ucfkpk980kwn","music205.mp3"
1139,"56.105113910453774","37.411719972350525","ucfx5md7ur22","music206.mp3"
1140,"55.633717622535315","37.12956769243484","ucfkkzucvssk","music207.mp3"
1141,"55.87229393747585","37.19666383449824","ucfmy7jz9n6z","music208.mp3"
1142,"55.91999000456551","37.26770292767945","ucfw05ct83tm","music209.mp3"
1143,"55.89449864031592","37.8218106083843","ucfvuxm101dp","music210.mp3"
1144,"55.625815637169424","38.00364296049882","ucgh2y37v5d5","music211.mp3"
1145,"55.48803294186709","37.489821677707944","ucfetj730pj1","music212.mp3"
1146,"55.83984857343453","37.8928570357869","ucfvwm2dxw4p","music213.mp3"
1147,"55.53892603867423","37.78243105771853","ucfggy83dqnw","music214.mp3"
1148,"56.05734553462996","37.71812436441219","ucfyfkcmxyxg","music215.mp3"
1149,"55.924585468878306","37.90579486794176","ucfynsf0m436","music216.mp3"
1150,"56.11620339695692","37.22938936018399","ucfrpptseds8","music217.mp3"
1151,"55.81581457607481","37.63894626752739","ucfv82zyejbx","music218.mp3"
1152,"56.12174105480922","37.122379882588234","ucfrk8xsy4u9","music219.mp3"
1153,"55.51502498610209","37.582143635808315","ucfez4nqrqtr","music220.mp3"
1154,"55.546708512663244","37.3166952903596","ucfecpvpn0by","music221.mp3"
1155,"56.02646674277904","37.75744845520032","ucfyepq1u66h","music222.mp3"
1156,"55.857841659678286","38.092747782945764","ucgjfbd7927k","music223.mp3"
1157,"55.662267929943745","38.0501474526896","ucgh9v520wy3","music224.mp3"
1158,"55.72813425198194","37.81123413784803","ucfvh2vrct5t","music225.mp3"
1159,"56.068501990196395","37.59784657676011","ucfwzwcytq66","music226.mp3"
1160,"55.89274078721496","37.41257555555329","ucftgqgnb4n3","music227.mp3"
1161,"55.50774957038512","37.46688294166118","ucfeu8fs1dkz","music228.mp3"
1162,"55.88651079180575","37.373204637669616","ucftfmy6db9n","music229.mp3"
1163,"55.66497841590455","38.03643326962797","ucgh9t9210h6","music230.mp3"
1164,"55.58484308698275","37.67490013961508","ucfu1qfj0vc8","music231.mp3"
1165,"55.53029716958447","37.16144151502176","ucf7vsupkmej","music232.mp3"
1166,"55.535462961399816","37.193633716662326","ucf7ymgtd2xk","music233.mp3"
1167,"55.97894073776538","37.68594405519108","ucfy3wdhfnus","music234.mp3"
1168,"55.53441200743525","37.61152875923862","ucfezvezkhsx","music235.mp3"
1169,"55.5063393358699","37.62648311742364","ucfgb0wgbee7","music236.mp3"
1170,"55.83709998655448","37.9049711436191","ucfvwscd9vg5","music237.mp3"
1171,"56.09265037201052","38.121159699359964","ucgp57qgr7uu","music238.mp3"
1172,"55.388811971983465","37.3088814107322","ucfe0gprpyym","music239.mp3"
1173,"55.60605167555245","37.717769601119315","ucfu66c0xxr6","music240.mp3"
1174,"55.974386581131135","37.42578766780583","ucfw7tudkjcv","music241.mp3"
1175,"55.46779103042479","37.4711413437421","ucfes9tekcsj","music242.mp3"
1176,"55.98077357457055","37.46807100657503","ucfwkwgrtkd9","music243.mp3"
1177,"56.10432389621036","37.900543092664655","ucfznmqr6sj0","music244.mp3"
1178,"55.378537003845516","37.453200256832595","ucfeh32e6gd0","music245.mp3"
1179,"56.01429903266125","37.29043341802032","ucfw8t44fn4k","music246.mp3"
1180,"55.85374695001792","37.97660075567842","ucgj8pvewvjf","music247.mp3"
1181,"55.98921233029846","37.41063335043453","ucfwe298fcwh","music248.mp3"
1182,"55.583018439054996","37.46858890384899","ucfshwef93su","music249.mp3"
1183,"55.577732286960064","37.831538490597175","ucfuhvs5f8pw","music250.mp3"
1184,"55.79285499696096","37.511094470354486","ucftmsf8zvgr","music251.mp3"
1185,"55.80328425814281","37.486534020698606","ucftmn8vew1s","music252.mp3"
1186,"55.97437450876188","37.95157833703679","ucfyrtg6rgev","music253.mp3"
1187,"55.960977772784865","37.21703039838521","ucfqqgks7dm5","music254.mp3"
1188,"56.04056605496191","37.67881376597643","ucfyc3uggyxv","music255.mp3"
1189,"55.88856668260522","37.67665863209385","ucfvcq5q3zby","music256.mp3"
1190,"55.74417673501831","38.02804136849884","ucgj17gjmedy","music257.mp3"
1191,"55.40785652286906","38.073796561499606","ucg54qsqpv06","music258.mp3"
1192,"55.665447794195934","37.90904249806833","ucfuwtsd8xwf","music259.mp3"
1193,"55.380302814604285","37.807541066473675","ucfgh3dtes9y","music260.mp3"
1194,"56.07639600259152","37.75097061142109","ucfz503ktmgg","music261.mp3"
1195,"55.878071045044386","37.52384075254118","ucftvuk12g7t","music262.mp3"
1196,"55.58991351663845","37.297392143286494","ucfs0xz4snzq","music263.mp3"
1197,"55.738734772772276","37.2754402263904","ucft04zjstqb","music264.mp3"
1198,"55.90339728187642","37.83248991598127","ucfyhbuubut4","music265.mp3"
1199,"55.37994134811801","38.071913763348675","ucg543e5eck3","music266.mp3"
1200,"55.55804041072713","37.42777200153915","ucfs5dn1433s","music267.mp3"
1201,"55.398237227494036","37.43395497059112","ucfe5ufw47gv","music268.mp3"
1202,"55.889840157708704","37.82261982306618","ucfvuwmtfvm6","music269.mp3"
1203,"55.38212528182391","37.26623748161529","ucfe0402q22t","music270.mp3"
1204,"56.059425339546","37.331884058325684","ucfwct21zfq3","music271.mp3"
1205,"55.86346468442188","37.717787379230025","ucfvf39k20se","music272.mp3"
1206,"55.8884184822879","37.397585340696196","ucftgn0jdukf","music273.mp3"
1207,"55.97397170789399","37.796421928538535","ucfykjf802wg","music274.mp3"
1208,"55.586155981468714","37.607701898991465","ucfspz1hffx0","music275.mp3"
1209,"55.69130477920016","38.01561626741826","ucghc461k5dj","music276.mp3"
1210,"55.73979101140354","37.7273668690476","ucfv4e05z65s","music277.mp3"
1211,"55.756596203329075","37.8810589057144","ucfvnn0jswug","music278.mp3"
1212,"55.9168390009065","37.67701450209293","ucfy177e4n61","music279.mp3"
1213,"55.40174967761972","37.149205475768994","ucf7jme4x4xm","music280.mp3"
1214,"55.65932893816659","37.504527889900956","ucfstkmznffv","music281.mp3"
1215,"55.82387150342502","38.105970667294386","ucgje47vt7zh","music282.mp3"
1216,"55.82907498564192","37.86794552671978","ucfvteqegjfs","music283.mp3"
1217,"55.74333814855357","37.73267752734486","ucfv4eu07p7s","music284.mp3"
1218,"55.76354175297802","37.31517391478864","ucft1pkn4td7","music285.mp3"
1219,"55.771345005957926","37.405177192644665","ucft70veeu1x","music286.mp3"
1220,"55.55233560906172","37.498316896536906","ucfsj2cry1gt","music287.mp3"
1221,"56.036910965987886","37.39426614982105","ucfwfcjwtt3f","music288.mp3"
1222,"55.638559941817114","37.86857850473643","ucfut8xn1g69","music289.mp3"
1223,"55.557993619737545","37.86912316605622","ucfujdp2y88v","music290.mp3"
1224,"56.14273346274762","37.98955451313835","ucgp2krphu0f","music291.mp3"
1225,"55.99977263721719","37.45533467278789","ucfws66nkd1z","music292.mp3"
1226,"56.01838191245547","37.907387618046876","ucfywtg6dpkb","music293.mp3"
1227,"55.44678132735295","37.86062911728103","ucfgmtc2bt5j","music294.mp3"
1228,"55.40635124160135","37.142239112092724","ucf7jnqjkukz","music295.mp3"
1229,"55.3656447744861","37.211253793791286","ucf6yz02m01z","music296.mp3"
1230,"55.45794294809753","37.452551633935244","ucfekrb1gtye","music297.mp3"
1231,"55.87612136136928","37.964741530866256","ucfvzgvjfxgp","music298.mp3"
1232,"55.587315372229526","37.330866949385985","ucfs1rre84xu","music299.mp3"
1233,"56.0307223846526","37.84087101775246","ucfyv04fs5ww","music300.mp3"
1234,"55.95327418794757","37.25528418519825","ucfqrcbrrn33","music301.mp3"
1235,"55.983301462927884","37.49986040818081","ucfwmr6w65f9","music302.mp3"
1236,"55.355013114389195","38.107698142654364","ucg4gjj4mdr5","music303.mp3"
1237,"55.46906407841346","37.14521978814874","ucf7t3b6dqgr","music304.mp3"
1238,"56.11321483952887","37.70304416264125","ucfz1zne0t7k","music305.mp3"
1239,"56.04127339766618","37.8358399198458","ucfyufp0nfx1","music306.mp3"
1240,"55.95246984567431","37.830977371107444","ucfykcgdv8m7","music307.mp3"
1241,"55.59356904187262","37.356192912947584","ucfs609bn2kk","music308.mp3"
1242,"55.87398998415446","37.402307623536096","ucftg5e98ftu","music309.mp3"
1243,"55.78518144453826","37.6502617384193","ucfv2g2h4xtc","music310.mp3"
1244,"55.593758313072854","37.429352162873016","ucfs78x1p5ev","music311.mp3"
1245,"56.02304343181574","37.98012908129617","ucgn8q8mchhz","music312.mp3"
1246,"55.87066426150369","38.076912561603166","ucgjf6yy0qey","music313.mp3"
1247,"55.50096198352631","37.57231992033324","ucfewzxkd90q","music314.mp3"
1248,"55.80647198472435","37.67863754681969","ucfv3rk8rbkk","music315.mp3"
1249,"56.093643113622676","37.58753210934861","ucfxp7d3huzq","music316.mp3"
1250,"55.38890199621611","37.594298062211145","ucfep7prdxsq","music317.mp3"
1251,"56.078296332456446","37.662956401469906","ucfz109rf2pg","music318.mp3"
1252,"56.07746306312967","37.739775149672774","ucfz4b96bkzc","music319.mp3"
1253,"55.36248652257772","37.17362313466292","ucf6vymjb5qr","music320.mp3"
1254,"55.42499171823734","37.64538428971127","ucfg29u9cp31","music321.mp3"
1255,"56.034115839750356","37.62594092655983","ucfyb0wq7ur0","music322.mp3"
1256,"55.83452222954289","37.61190004621577","ucftxuk5sv36","music323.mp3"
1257,"55.50376766921704","37.698776163482286","ucfgcb5kvhhy","music324.mp3"
1258,"56.022159416259605","37.864952931698596","ucfytws2tr7m","music325.mp3"
1259,"55.37022248768718","37.98846718018727","ucg4bry6gmw4","music326.mp3"
1260,"56.04915671661708","37.182302267565284","ucfqy57q42n5","music327.mp3"
1261,"55.90352124361892","37.65108394727129","ucfy0bbttgej","music328.mp3"
1262,"55.58019744669327","37.35146912478275","ucfs1ynd07f0","music329.mp3"
1263,"55.907089539009135","37.53801370884218","ucfwn1w67hge","music330.mp3"
1264,"55.942106748123464","37.824475312192426","ucfyhxyyqhsc","music331.mp3"
1265,"55.799766740199864","37.339889015522076","ucft3wn14qrm","music332.mp3"
1266,"55.50812572465287","38.025310631473324","ucg5c2cnmbwe","music333.mp3"
1267,"55.89648028906352","37.60593602863722","ucftzxxu9g4k","music334.mp3"
1268,"56.09430469280874","38.00479119750938","ucgp0gdjpb63","music335.mp3"
1269,"55.741873401098175","37.273822358467505","ucft05mzzn26","music336.mp3"
1270,"55.89778775047075","37.91320358038326","ucfvyxzs1wvs","music337.mp3"
1271,"55.53746859016664","37.78679662254507","ucfggy790nt8","music338.mp3"
1272,"56.08796560618137","37.91051882807617","ucfzndt854ee","music339.mp3"
1273,"55.90154574949399","37.27779574149637","ucfw028f5e7j","music340.mp3"
1274,"55.76661657665467","37.55772173324746","ucftq8h8n6g1","music341.mp3"
1275,"55.50056147981695","37.50402188847744","ucfetrtd5n99","music342.mp3"
1276,"55.53033830154372","37.38206114085168","ucfefsuz9jm4","music343.mp3"
1277,"56.001762914864656","37.16777003093519","ucfqtfb9zv60","music344.mp3"
1278,"55.869106811532596","37.76342752413421","ucfvg6dmpsk7","music345.mp3"
1279,"55.74483269355556","37.79851749492659","ucfvhhh11mcr","music346.mp3"
1280,"56.08439646790266","37.39349730914863","ucfx4cv579k8","music347.mp3"
1281,"55.55413499232327","37.91561595473896","ucfunc363ck7","music348.mp3"
1282,"55.8448019061486","37.29297214752494","ucft8w5zt1xe","music349.mp3"
1283,"55.856058209762764","38.009543009663545","ucgjbbm9necm","music350.mp3"
1284,"55.36063729550755","37.25768067269695","ucf6zy45nfu2","music351.mp3"
1285,"55.93867452862755","38.07394935674872","ucgn4rkd7kdr","music352.mp3"
1286,"55.59098887909012","37.839765738420475","ucfum040frqm","music353.mp3"
